player_name,player_name_norm,player_id,transfer_date,from_club_id,to_club_id,from_league,to_league,GA90_pre,GA90_post,PerfChange_1y,DeclineFlag_1y,PreMinutes,PostMinutes,InsufficientPreData,InsufficientPostData,UsedPostWindowDays,fbref_name,Position,OUT_GA90_pre,OUT_GA90_post,OUT_PerfChange_1y,OUT_DeclineFlag_1y,OUT_PreMinutes,OUT_PostMinutes,OUT_InsufficientPreData,OUT_InsufficientPostData,OUT_UsedPostWindowDays
Mert Müldür,mert mldr,353922,2023-08-02,6574,36,IT1,TR1,0.0,0.3697617091207889,0.3697617091207889,,58.0,1217.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jackson Porozo,jackson porozo,491616,2023-08-02,1095,683,FR1,GR1,0.16707920792079206,0.0537955768081291,-0.11328363111266296,1.0,1616.0,1673.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Isaak Davies,isaak davies,547039,2023-08-02,603,601,GB1,BE1,,0.4133180252583238,,,0.0,1742.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Morgan Schneiderlin,morgan schneiderlin,56818,2023-08-01,417,2293,FR1,TR1,,0.0,,,0.0,295.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Marlos Moreno,marlos moreno,345654,2023-08-01,1095,2293,FR1,TR1,0.3023516237402015,0.18779342723004694,-0.11455819651015459,1.0,893.0,1917.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Mehmet Aydın,mehmet aydn,472242,2023-08-01,33,449,L1,TR1,0.0,0.0,0.0,1.0,610.0,1288.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ömer Beyaz,mer beyaz,588020,2023-08-01,79,7775,L1,TR1,0.0,0.0,0.0,,20.0,1383.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ante Rebić,ante rebi,187587,2023-07-31,5,114,IT1,TR1,0.3661513425549227,0.5895196506550218,0.22336830810009906,0.0,1229.0,458.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Alex Dobre,alex dobre,365770,2023-07-31,2969,3329,FR1,PO1,0.47669491525423724,0.0,-0.40668288180712353,,944.0,340.0,0,0,365.0,,,0,0,1,0,0,0,0,1,1
Bryan Reynolds,bryan reynolds,475208,2023-07-30,12,968,IT1,BE1,0.25961538461538464,0.14705882352941177,-0.11255656108597287,1.0,2080.0,2448.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Florent Sanchez,florent sanchez,607225,2023-07-30,1041,54189,FR1,BE1,0.2510460251046025,0.35928143712574845,0.10823541202114595,0.0,717.0,501.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Nico González,nico gonzlez,466805,2023-07-29,131,720,ES1,PO1,0.33271719038817005,0.42543134010872136,0.09271414972055131,0.0,3246.0,4231.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Kenneth Omeruo,kenneth omeruo,131708,2023-07-28,1244,10484,ES1,TR1,,0.12999518536350504,,,0.0,2077.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mohamed Ihattaren,mohamed ihattaren,503638,2023-07-28,506,152,IT1,TR1,,0.536779324055666,,,0.0,503.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Cem Türkmen,cem trkmen,530157,2023-07-28,3524,868,FR1,TR1,,0.5660377358490566,,,0.0,159.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Mohamed Elyounoussi,mohamed elyounoussi,186644,2023-07-27,180,190,GB1,DK1,0.07933010136624064,0.6159695817490495,0.5366394803828088,0.0,2269.0,2630.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Mauro Icardi,mauro icardi,68863,2023-07-26,583,141,FR1,TR1,0.9097051563581279,1.0128238680973567,-0.3695913861399316,1.0,1888.0,3821.0,0,0,365.0,,,1,0,0,0,0,0,0,0,0
Kingsley Schindler,kingsley schindler,153678,2023-07-26,3,152,L1,TR1,0.33271719038817005,0.22959183673469385,-0.10312535365347619,1.0,1082.0,784.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marcus Rohdén,marcus rohdn,205809,2023-07-26,8970,6646,IT1,TR1,,0.29654036243822074,,,0.0,2428.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Calvin Stengs,calvin stengs,409344,2023-07-26,417,234,FR1,NL1,0.22466300549176238,0.726031647533354,0.5013686420415917,0.0,2003.0,3223.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Anselmo García MacNulty,anselmo garca macnulty,631904,2023-07-26,82,1269,L1,NL1,,0.1422924901185771,,,0.0,2530.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Florian Miguel,florian miguel,347594,2023-07-25,5358,2727,ES1,BE1,,0.10784901138406232,,,0.0,1669.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Sadik Fofana,sadik fofana,644613,2023-07-25,15,385,L1,NL1,,0.0,,,0.0,720.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Wilfried Zaha,wilfried zaha,145988,2023-07-24,873,141,GB1,TR1,0.3775167785234899,0.658307210031348,0.28079043150785804,0.0,2384.0,1914.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Demeaco Duhaney,demeaco duhaney,380913,2023-07-24,512,924,GB1,TR1,0.055900621118012424,0.04111466423024212,-0.014785956887770305,1.0,1610.0,2189.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Bailey Peacock-Farrell,bailey peacock-farrell,410436,2023-07-24,1132,678,GB1,DK1,,0.0,,,0.0,1790.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Rafik Guitane,rafik guitane,394328,2023-07-23,1421,1465,FR1,PO1,0.11378002528445007,0.303951367781155,0.19017134249670492,0.0,791.0,2961.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Rafal Gikiewicz,rafal gikiewicz,78339,2023-07-22,167,868,L1,TR1,0.0,0.0,0.0,1.0,2160.0,450.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Frédéric Veseli,frdric veseli,111433,2023-07-22,4171,6646,IT1,TR1,,0.0,,,0.0,1607.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Daniel Amartey,daniel amartey,214056,2023-07-21,1003,114,GB1,TR1,0.0,0.0656934306569343,0.0656934306569343,0.0,1790.0,1370.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Loren Morón,loren morn,354741,2023-07-21,150,605,ES1,GR1,0.9097051563581279,0.5949320602276901,-0.40668288180712353,,86.0,2723.0,1,0,365.0,,,1,0,1,0,0,0,0,0,0
Andreaw Gravillon,andreaw gravillon,395083,2023-07-21,1421,3840,FR1,TR1,0.0,0.08560558021559923,0.08560558021559923,0.0,1353.0,3154.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Jean Onana,jean onana,656441,2023-07-21,826,114,FR1,TR1,0.0,0.2643171806167401,0.2643171806167401,0.0,808.0,681.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Samuel Essende,samuel essende,395522,2023-07-20,1162,6912,FR1,PO1,,0.5579868708971554,,,0.0,2742.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Rodrigo Becão,rodrigo beco,410158,2023-07-20,410,36,IT1,TR1,0.10856453558504221,0.06907137375287797,-0.03949316183216424,1.0,2487.0,1303.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Bartuğ Elmaz,bartu elmaz,655895,2023-07-20,244,36,FR1,TR1,,0.11984021304926765,,,0.0,751.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
José Fonte,jos fonte,33829,2023-07-18,1082,1075,FR1,PO1,0.034722222222222224,0.0,-0.034722222222222224,1.0,2592.0,2581.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Maxime Dupé,maxime dup,127188,2023-07-18,415,58,FR1,BE1,0.0,0.0,0.0,1.0,3420.0,630.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Marios Ikonomou,marios ikonomou,174488,2023-07-18,1038,6418,IT1,GR1,0.0,0.07317073170731707,0.07317073170731707,,219.0,1230.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Adam Buksa,adam buksa,267160,2023-07-18,826,589,FR1,TR1,0.0,0.5534677143833276,0.5534677143833276,,94.0,2927.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Krzysztof Piatek,krzysztof piatek,327757,2023-07-18,44,6890,L1,TR1,0.377974801679888,0.5984484669375693,0.22047366525768125,0.0,2143.0,2707.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Henri Koudossou,henri koudossou,515624,2023-07-18,167,1268,L1,NL1,,0.16544117647058823,,,0.0,544.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Said Hamulic,said hamulic,652996,2023-07-18,415,499,FR1,NL1,0.0,0.10975609756097561,0.10975609756097561,,98.0,820.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Leonardo Buta,leonardo buta,653415,2023-07-18,410,2424,IT1,PO1,0.0,0.12244897959183673,0.12244897959183673,,14.0,2205.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Iron Gomis,iron gomis,693352,2023-07-17,1416,10484,FR1,TR1,,0.36202735317779566,,,0.0,1243.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Halil Dervişoğlu,halil derviolu,465606,2023-07-15,1148,141,GB1,TR1,0.0,0.26264591439688717,0.26264591439688717,,14.0,1028.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Michael McGovern,michael mcgovern,29391,2023-07-14,1123,43,GB1,SC1,,0.0,,,0.0,423.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Jacob Rasmussen,jacob rasmussen,283233,2023-07-14,430,206,IT1,DK1,0.2510460251046025,0.08695652173913043,-0.16408950336547207,1.0,717.0,2070.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Rober González,rober gonzlez,505675,2023-07-14,150,467,ES1,NL1,0.0,0.8103241296518607,0.5616045237137366,,383.0,1666.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Rodrigo Zalazar,rodrigo zalazar,606752,2023-07-14,33,1075,L1,PO1,0.5135520684736091,0.5196304849884527,0.006078416514843532,0.0,1402.0,2598.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Leon Balogun,leon balogun,56100,2023-07-12,1039,124,GB1,SC1,,0.0,,,0.0,1084.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Angeliño,angelio,277179,2023-07-12,23826,141,L1,TR1,0.41770796144234207,0.09803921568627452,-0.3196687457560675,1.0,2801.0,2754.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Théo Bongonda,tho bongonda,280701,2023-07-12,2687,232,ES1,RU1,0.31312127236580517,0.5042016806722689,0.19108040830646372,0.0,2012.0,1785.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Bartosz Bialek,bartosz bialek,535551,2023-07-12,82,1245,L1,BE1,0.4334738109572547,,,,1661.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Vicente Iborra,vicente iborra,65467,2023-07-11,1050,683,ES1,GR1,,0.12534818941504178,,,0.0,718.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Tolga Ciğerci,tolga cierci,94199,2023-07-11,44,868,L1,TR1,0.2559241706161137,0.35121951219512193,0.09529534157900821,0.0,2110.0,2050.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Quini,quini,223053,2023-07-11,16795,683,ES1,GR1,,0.05798969072164949,,,0.0,1552.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mateusz Lis,mateusz lis,345437,2023-07-11,180,1467,GB1,TR1,0.0,0.0,0.0,1.0,750.0,1260.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Rick van Drongelen,rick van drongelen,354340,2023-07-11,89,152,L1,TR1,,0.11268781302170283,,,0.0,2396.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Vasilios Lampropoulos,vasilios lampropoulos,63489,2023-07-10,80,653,L1,GR1,0.0,0.12684989429175475,0.12684989429175475,0.0,711.0,1419.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Abdul Rahman Baba,abdul rahman baba,224884,2023-07-10,631,1091,GB1,GR1,0.0,0.24725274725274726,0.24725274725274726,,176.0,2184.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Alexander Djiku,alexander djiku,250844,2023-07-10,667,36,FR1,TR1,0.10070869078701976,0.199468085106383,0.09875939431936324,0.0,2681.0,2256.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Filip Benkovic,filip benkovic,293168,2023-07-10,410,449,IT1,TR1,,0.16143497757847533,,,0.0,1115.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jack Walton,jack walton,368629,2023-07-10,1031,1519,GB1,SC1,,0.0,,,0.0,1830.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mert Çetin,mert etin,391498,2023-07-10,276,868,IT1,TR1,0.0,0.0,0.0,1.0,613.0,861.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marc Bola,marc bola,340310,2023-07-09,641,152,GB1,TR1,,0.0,,,0.0,1075.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Béni Makouana,bni makouana,624920,2023-07-09,969,53646,FR1,UKR1,0.47368421052631576,0.4,-0.07368421052631574,,190.0,1575.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Lennart Czyborra,lennart czyborra,309393,2023-07-08,252,1269,IT1,NL1,,0.0,,,0.0,189.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Zinho Vanheusden,zinho vanheusden,338672,2023-07-08,46,3057,IT1,BE1,0.0,0.0,0.0,,221.0,1746.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Tonny Vilhena,tonny vilhena,182581,2023-07-07,714,265,ES1,GR1,0.1978891820580475,0.09453781512605042,-0.10335136693199709,1.0,2274.0,1904.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Samuel Mraz,samuel mraz,243225,2023-07-07,3522,60949,IT1,GR1,0.0,0.0,0.0,,180.0,199.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Hayao Kawabe,hayao kawabe,262489,2023-07-07,543,3057,GB1,BE1,,0.5555555555555556,,,0.0,1944.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Marcus Ingvartsen,marcus ingvartsen,269878,2023-07-07,39,2778,L1,DK1,0.7616361071932299,0.6405693950177935,-0.12106671217543641,0.0,1418.0,1967.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Kasper Dolberg,kasper dolberg,283196,2023-07-07,417,58,FR1,BE1,0.375,0.6201194304088196,0.24511943040881956,0.0,720.0,2177.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Daam Foulon,daam foulon,338637,2023-07-07,4171,354,IT1,BE1,,0.13904982618771727,,,0.0,2589.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Orest Lebedenko,orest lebedenko,524964,2023-07-07,897,6912,ES1,PO1,,0.1836734693877551,,,0.0,1470.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ricardo Pepi,ricardo pepi,627207,2023-07-07,167,383,L1,NL1,0.5243991260014567,1.0244802172516936,0.5616045237137366,0.0,2746.0,674.0,0,0,365.0,,,0,1,1,0,0,0,0,0,0
Cyriel Dessers,cyriel dessers,317806,2023-07-06,2239,124,IT1,SC1,0.5996924654023578,0.8078994614003591,0.2082069959980013,0.0,1951.0,2785.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Adrián Butzke,adrin butzke,596884,2023-07-06,16795,2420,ES1,PO1,0.4211229946524064,0.0,-0.40668288180712353,1.0,1496.0,453.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Ángel Di María,ngel di mara,45320,2023-07-05,506,294,IT1,PO1,0.6005338078291815,0.788358293303193,0.18782448547401143,0.0,2248.0,3539.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Mio Backhaus,mio backhaus,620295,2023-07-05,86,724,L1,NL1,,0.0,,,0.0,2971.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
William Troost-Ekong,william troost-ekong,192875,2023-07-04,1010,1091,GB1,GR1,0.1694915254237288,0.0,-0.1694915254237288,1.0,531.0,1414.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Jason,jason,263860,2023-07-04,1108,8024,ES1,PO1,,0.3966101694915254,,,0.0,2950.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Janni Serra,janni serra,294534,2023-07-04,10,678,L1,DK1,,0.4251968503937008,,,0.0,635.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jon McCracken,jon mccracken,403564,2023-07-03,1123,511,GB1,SC1,,0.0,,,0.0,840.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Gaizka Larrazabal,gaizka larrazabal,439465,2023-07-03,142,3268,ES1,PO1,,0.10277883517320137,,,0.0,2627.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Musa Juwara,musa juwara,562030,2023-07-03,1025,443,IT1,DK1,,0.8285385500575374,,,0.0,869.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Denso Kasius,denso kasius,577394,2023-07-03,1025,1090,IT1,NL1,0.5278592375366569,0.13196480938416422,-0.39589442815249265,,341.0,682.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Kike Saverio,kike saverio,388519,2023-07-02,897,605,ES1,GR1,,0.6331658291457287,,,0.0,995.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Yankuba Minteh,yankuba minteh,1012534,2023-07-02,762,234,GB1,NL1,0.7075471698113207,0.7684580612757409,0.06091089146442019,0.0,636.0,1991.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Edin Džeko,edin deko,28396,2023-07-01,46,36,IT1,TR1,0.591081921880401,0.9616026711185309,0.37052074923812994,0.0,2893.0,2995.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Kevin Möhwald,kevin mhwald,94137,2023-07-01,89,1245,L1,BE1,,0.13215859030837004,,,0.0,1362.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Filip Djuricic,filip djuricic,94307,2023-07-01,1038,265,IT1,GR1,0.11484474691620587,0.4721311475409836,0.35728640062477773,0.0,2351.0,1525.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Graeme Shinnie,graeme shinnie,95950,2023-07-01,1071,370,GB1,SC1,0.0,0.08372093023255814,0.08372093023255814,0.0,983.0,3225.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Bram Nuytinck,bram nuytinck,104597,2023-07-01,1038,467,IT1,NL1,0.04518072289156626,0.0,-0.04518072289156626,1.0,1992.0,2773.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Kaan Ayhan,kaan ayhan,119031,2023-07-01,6574,141,IT1,TR1,0.12129380053908356,0.132013201320132,0.010719400781048438,0.0,742.0,2727.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Mislav Orsic,mislav orsic,119150,2023-07-01,180,449,GB1,TR1,0.5137963843958135,0.0,-0.40668288180712353,,1051.0,50.0,0,0,365.0,,,0,0,1,0,0,0,0,1,1
Jack Butland,jack butland,128899,2023-07-01,873,124,GB1,SC1,,0.0,,,0.0,4410.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Arthur Masuaku,arthur masuaku,181380,2023-07-01,379,114,GB1,TR1,0.2754399387911247,0.10600706713780918,-0.16943287165331555,1.0,2614.0,1698.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Branco van den Boomen,branco van den boomen,203938,2023-07-01,415,610,FR1,NL1,0.40456431535269705,0.22998296422487222,-0.17458135112782483,1.0,2892.0,1174.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Joaquín Fernández,joaqun fernndez,221321,2023-07-01,366,449,ES1,TR1,0.03849443969204448,0.0,-0.03849443969204448,,2338.0,386.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Kieran Dowell,kieran dowell,258916,2023-07-01,1123,124,GB1,SC1,,0.37815126050420167,,,0.0,476.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Lion Lauberbach,lion lauberbach,307800,2023-07-01,23,354,L1,BE1,,0.1485148514851485,,,0.0,1818.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jordan Larsson,jordan larsson,308552,2023-07-01,33,190,L1,DK1,0.25738798856053385,0.47404063205417607,0.21665264349364222,0.0,1049.0,1329.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Panagiotis Retsos,panagiotis retsos,324351,2023-07-01,276,683,IT1,GR1,0.0,0.03745318352059925,0.03745318352059925,0.0,976.0,2403.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Orbelín Pineda,orbeln pineda,334042,2023-07-01,940,2441,ES1,GR1,0.44594594594594594,0.1813053988718775,-0.2646405470740685,1.0,2220.0,2482.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Cristo,cristo,339707,2023-07-01,410,8024,IT1,PO1,,0.7619943555973658,,,0.0,3189.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ivor Pandur,ivor pandur,371013,2023-07-01,276,385,IT1,NL1,0.0,0.0,0.0,1.0,2790.0,1575.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Sam Lammers,sam lammers,386914,2023-07-01,800,124,IT1,SC1,0.1773399014778325,0.5071262843884654,0.3297863829106329,0.0,2030.0,3017.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Antonis Aidonis,antonis aidonis,405674,2023-07-01,79,605,L1,GR1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Can Bozdogan,can bozdogan,406609,2023-07-01,33,200,L1,NL1,0.3472987872105843,0.17552413456850316,-0.17177465264208117,1.0,1814.0,2051.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Trincão,trinco,412669,2023-07-01,131,336,ES1,PO1,0.46307506053268765,0.6850961538461539,0.2220210933134662,0.0,3304.0,2496.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Sikou Niakaté,sikou niakat,413118,2023-07-01,855,1075,FR1,PO1,0.11306532663316583,0.07234726688102894,-0.040718059752136895,1.0,2388.0,2488.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Corrie Ndaba,corrie ndaba,433329,2023-07-01,677,2553,GB1,SC1,,0.05184331797235023,,,0.0,1736.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jannes Wieckhoff,jannes wieckhoff,447801,2023-07-01,35,1304,L1,NL1,,0.06189821182943604,,,0.0,1454.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Víctor Gómez,vctor gmez,495601,2023-07-01,714,1075,ES1,PO1,0.21942299878098334,0.11654257041113629,-0.10288042836984705,1.0,2461.0,3089.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Rhys Williams,rhys williams,503679,2023-07-01,31,370,GB1,SC1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Modibo Sagnan,modibo sagnan,524925,2023-07-01,681,200,ES1,NL1,0.043227665706051875,0.13366336633663367,0.09043570063058179,0.0,2082.0,2020.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tobias Bech,tobias bech,528451,2023-07-01,4795,678,L1,DK1,0.9097051563581279,0.3177004538577912,-0.40668288180712353,,150.0,1983.0,1,0,365.0,,,1,0,1,0,0,0,0,0,0
Arthur Zagré,arthur zagr,536477,2023-07-01,162,798,FR1,NL1,0.0,0.1780767708745548,0.1780767708745548,0.0,686.0,2527.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Will Dennis,will dennis,582078,2023-07-01,989,2553,GB1,SC1,,0.0,,,0.0,3014.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Matthew Garbett,matthew garbett,617019,2023-07-01,416,132,IT1,NL1,0.0,0.1541095890410959,0.1541095890410959,,9.0,584.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Zidane Iqbal,zidane iqbal,686845,2023-07-01,985,200,GB1,NL1,,0.0,,,0.0,571.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Abdallah Sima,abdallah sima,776798,2023-07-01,1237,124,GB1,SC1,0.3436988543371522,0.6530089628681178,0.30931010853096563,0.0,1833.0,2343.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Benjamin Tahirovic,benjamin tahirovic,787907,2023-07-01,12,610,IT1,NL1,0.0,0.27631578947368424,0.27631578947368424,,413.0,2280.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
George Ilenikhena,george ilenikhena,1004834,2023-07-01,1416,1096,FR1,BE1,,0.8071748878923767,,,0.0,1115.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Philipp Max,philipp max,111275,2023-06-30,24,383,L1,NL1,0.09033121445299432,0.29980013324450366,0.20946891879150936,0.0,2989.0,1501.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Michael Frey,michael frey,147043,2023-06-30,33,1096,L1,BE1,0.5789473684210527,,,,1710.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Soualiho Meïté,soualiho met,164913,2023-06-30,2239,294,IT1,PO1,0.06521739130434782,0.10928961748633881,0.044072226181990984,0.0,2760.0,1647.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Thomas Didillon-Hödl,thomas didillon-hdl,182891,2023-06-30,162,520,FR1,BE1,,0.0,,,0.0,1440.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Julian Weigl,julian weigl,196792,2023-06-30,18,294,L1,PO1,0.08725157537566651,0.14372404982433729,0.056472474448670776,0.0,2063.0,3131.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Dimitrios Pelkas,dimitrios pelkas,212832,2023-06-30,3008,36,GB1,TR1,,0.7945425361155698,,,0.0,1246.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Famara Diédhiou,famara didhiou,237125,2023-06-30,16795,11282,ES1,TR1,0.0,1.0244802172516936,0.5616045237137366,,22.0,171.0,1,0,365.0,,,0,1,1,0,0,0,0,1,1
Éder Balanta,der balanta,265127,2023-06-30,33,2282,L1,BE1,0.0,0.0,0.0,1.0,563.0,490.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marin Šverko,marin verko,282169,2023-06-30,607,202,IT1,NL1,0.0,0.0,0.0,,222.0,772.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Thomas Robinet,thomas robinet,290615,2023-06-30,1159,2861,FR1,BE1,,0.4332477535301669,,,0.0,3116.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mergim Berisha,mergim berisha,307924,2023-06-30,167,36,L1,TR1,0.7390029325513197,0.20454545454545453,-0.40668288180712353,1.0,1705.0,880.0,0,0,365.0,,,0,0,1,0,0,0,0,0,1
Nikola Moro,nikola moro,316934,2023-06-30,1025,121,IT1,RU1,0.3726708074534162,0.16319129646418856,-0.20947951098922762,1.0,1932.0,1103.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Alex Král,alex krl,337333,2023-06-30,33,232,L1,RU1,0.03592814371257485,0.10501750291715285,0.06908935920457801,0.0,2505.0,1714.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Pierre Kunde,pierre kunde,339829,2023-06-30,80,683,L1,GR1,0.07003891050583658,0.15100671140939598,0.0809678009035594,0.0,1285.0,1788.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Cyle Larin,cyle larin,343463,2023-06-30,366,2282,ES1,BE1,0.6367924528301887,0.39823008849557523,-0.23856236433461347,1.0,1696.0,2260.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
