from_league,to_league,Position,sub_position,position,foot,GA90_pre,GA_pre,PreMinutes,transfer_fee,market_value_in_eur,market_value_in_eur_player,highest_market_value_in_eur,country_of_birth,country_of_citizenship,height_in_cm,transfer_date,date_of_birth,contract_expiration_date,DeclineFlag
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0,0.0,2836.0,5000000.0,2500000.0,5000000.0,10000000.0,Poland,Poland,188.0,2024-08-30,2000-04-05 00:00:00,2027-06-30 00:00:00,1.0
GB1,GB1,CenterBack,Centre-Back,Defender,right,0.0275482093663911,1.0,3267.0,0.0,13000000.0,17000000.0,22000000.0,Sierra Leone,England,192.0,2024-08-30,1999-07-05 00:00:00,2028-06-30 00:00:00,0.0
GB1,ES1,Midfielder,Central Midfield,Midfield,left,0.5107187894073141,9.0,1586.0,5000000.0,16000000.0,20000000.0,50000000.0,Argentina,Argentina,177.0,2024-08-30,1996-04-09 00:00:00,2028-06-30 00:00:00,0.0
FR1,L1,CenterBack,Centre-Back,Defender,right,0.0417342916763273,2.0,4313.0,0.0,3000000.0,1800000.0,5000000.0,France,France,188.0,2024-08-30,1998-11-19 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,Forward,Left Winger,Attack,right,0.4716981132075472,10.0,1908.0,0.0,13000000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2024-08-30,1997-01-31 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,Forward,Left Winger,Attack,right,0.4716981132075472,10.0,1908.0,0.0,13000000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2024-08-30,1997-01-31 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,FullBack,Left-Back,Defender,left,0.1038261872716785,6.0,5201.0,0.0,5000000.0,4000000.0,7000000.0,Croatia,Croatia,178.0,2024-08-30,1999-12-10 00:00:00,2025-06-30 00:00:00,1.0
IT1,FR1,FullBack,Left-Back,Defender,left,0.2150170648464163,7.0,2930.0,0.0,6500000.0,7000000.0,14000000.0,Netherlands,Netherlands,189.0,2024-08-30,2000-06-20 00:00:00,2025-06-30 00:00:00,0.0
GB1,ES1,CenterBack,Centre-Back,Defender,left,0.1065593180203646,5.0,4223.0,0.0,35000000.0,25000000.0,38000000.0,Morocco,Morocco,190.0,2024-08-30,1996-03-30 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.425531914893617,6.0,1269.0,0.0,3000000.0,2500000.0,8000000.0,Italy,Italy,189.0,2024-08-30,2001-03-17 00:00:00,2025-06-30 00:00:00,0.0
FR1,GB1,Midfielder,Central Midfield,Midfield,right,0.4062371768567911,11.0,2437.0,0.0,20000000.0,20000000.0,50000000.0,Spain,Spain,180.0,2024-08-30,1997-01-02 00:00:00,2025-06-30 00:00:00,1.0
FR1,GB1,Midfielder,Central Midfield,Midfield,right,0.4062371768567911,11.0,2437.0,0.0,20000000.0,20000000.0,50000000.0,Spain,Spain,180.0,2024-08-30,1997-01-02 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,right,0.3001539250897896,13.0,3898.0,0.0,12000000.0,17000000.0,20000000.0,Belgium,Belgium,180.0,2024-08-30,1999-06-27 00:00:00,2025-06-30 00:00:00,0.0
FR1,L1,AttMid_Winger,Attacking Midfield,Midfield,right,0.6611570247933884,8.0,1089.0,0.0,3500000.0,12000000.0,12000000.0,France,France,176.0,2024-08-30,1998-06-06 00:00:00,2027-06-30 00:00:00,0.0
FR1,L1,AttMid_Winger,Attacking Midfield,Midfield,right,0.6611570247933884,8.0,1089.0,0.0,3500000.0,12000000.0,12000000.0,France,France,176.0,2024-08-30,1998-06-06 00:00:00,2027-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0393356643356643,2.0,4576.0,0.0,14000000.0,7000000.0,22000000.0,Italy,Italy,191.0,2024-08-30,1998-02-14 00:00:00,2025-06-30 00:00:00,1.0
IT1,SC1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2886465683130211,10.0,3118.0,4000000.0,4500000.0,4000000.0,10000000.0,Switzerland,Albania,179.0,2024-08-30,1999-02-28 00:00:00,,0.0
IT1,SC1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2886465683130211,10.0,3118.0,4000000.0,4500000.0,4000000.0,10000000.0,Switzerland,Albania,179.0,2024-08-30,1999-02-28 00:00:00,,0.0
GB1,GB1,AttMid_Winger,Left Winger,Attack,right,0.3638814016172507,15.0,3710.0,0.0,30000000.0,30000000.0,130000000.0,England,England,180.0,2024-08-30,2000-03-25 00:00:00,2025-06-30 00:00:00,0.0
GB1,L1,Midfielder,Central Midfield,Midfield,right,0.20297699594046,5.0,2217.0,0.0,9000000.0,7000000.0,10000000.0,Nigeria,Nigeria,183.0,2024-08-30,1998-01-01 00:00:00,2025-06-30 00:00:00,1.0
GB1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4350.0,21400000.0,25000000.0,16000000.0,40000000.0,England,England,190.0,2024-08-30,1998-05-14 00:00:00,2028-06-30 00:00:00,1.0
L1,GB1,CenterBack,Centre-Back,Defender,right,0.1328086571569109,6.0,4066.0,18000000.0,20000000.0,22000000.0,28000000.0,France,France,190.0,2024-08-30,2000-04-06 00:00:00,2029-06-30 00:00:00,1.0
IT1,PO1,CenterBack,Centre-Back,Defender,right,0.071349294434755,5.0,6307.0,0.0,13000000.0,13000000.0,13000000.0,Argentina,Argentina,186.0,2024-08-30,2000-06-24 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.1150895140664961,5.0,3910.0,0.0,18000000.0,5000000.0,18000000.0,Italy,Italy,181.0,2024-08-30,2002-05-16 00:00:00,2025-06-30 00:00:00,0.0
L1,SC1,Midfielder,Central Midfield,Midfield,right,0.3483870967741935,12.0,3100.0,11000000.0,9000000.0,12000000.0,12000000.0,Belgium,Belgium,185.0,2024-08-30,2003-09-08 00:00:00,2028-06-30 00:00:00,0.0
FR1,L1,CenterBack,Centre-Back,Defender,right,0.1218961625282167,3.0,2215.0,0.0,7000000.0,17000000.0,17000000.0,France,France,193.0,2024-08-30,2002-05-15 00:00:00,2029-06-30 00:00:00,1.0
FR1,L1,CenterBack,Centre-Back,Defender,right,0.1218961625282167,3.0,2215.0,0.0,7000000.0,17000000.0,17000000.0,France,France,193.0,2024-08-30,2002-05-15 00:00:00,2029-06-30 00:00:00,1.0
FR1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.6992230854605994,14.0,1802.0,4000000.0,5000000.0,5000000.0,5000000.0,Mali,Mali,170.0,2024-08-30,2003-02-18 00:00:00,2029-06-30 00:00:00,1.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.6093432633716994,10.0,1477.0,0.0,4000000.0,3500000.0,10000000.0,Senegal,Senegal,178.0,2024-08-30,2000-03-23 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.6093432633716994,10.0,1477.0,0.0,4000000.0,3500000.0,10000000.0,Senegal,Senegal,178.0,2024-08-30,2000-03-23 00:00:00,2025-06-30 00:00:00,0.0
GB1,,Midfielder,Defensive Midfield,Midfield,right,0.1032110091743119,1.0,872.0,0.0,11000000.0,9000000.0,13000000.0,Spain,Spain,185.0,2024-08-30,2004-10-22 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,FullBack,Right-Back,Defender,right,0.0,0.0,1254.0,0.0,1000000.0,1000000.0,14000000.0,Italy,Italy,183.0,2024-08-29,1992-10-20 00:00:00,2025-06-30 00:00:00,0.0
GB1,IT1,Forward,Centre-Forward,Attack,left,0.698535896983595,44.0,5669.0,30000000.0,30000000.0,22000000.0,100000000.0,Belgium,Belgium,191.0,2024-08-29,1993-05-13 00:00:00,2027-06-30 00:00:00,0.0
GB1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,5232.0,0.0,12000000.0,11000000.0,60000000.0,Spain,Spain,188.0,2024-08-29,1994-10-03 00:00:00,2025-05-31 00:00:00,1.0
GB1,NL1,Forward,Centre-Forward,Attack,right,0.4017003188097768,21.0,4705.0,2380000.0,6000000.0,5000000.0,30000000.0,Netherlands,Netherlands,197.0,2024-08-29,1992-08-07 00:00:00,2026-06-30 00:00:00,0.0
FR1,IT1,CenterBack,Centre-Back,Defender,right,0.0890427900074202,4.0,4043.0,2000000.0,10000000.0,4000000.0,15000000.0,Chile,Chile,193.0,2024-08-29,1994-05-06 00:00:00,2026-06-30 00:00:00,0.0
L1,FR1,FullBack,Right-Back,Defender,right,0.2564102564102564,11.0,3861.0,0.0,5000000.0,5000000.0,8000000.0,Angola,Portugal,172.0,2024-08-29,1997-02-10 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,Midfielder,Central Midfield,Midfield,right,0.1417322834645669,5.0,3175.0,0.0,3500000.0,2500000.0,30000000.0,Spain,Spain,185.0,2024-08-29,1994-07-06 00:00:00,2025-06-30 00:00:00,0.0
ES1,ES1,CenterBack,Left-Back,Defender,left,0.1153846153846153,3.0,2340.0,0.0,2000000.0,1800000.0,45000000.0,Spain,Spain,188.0,2024-08-28,1990-12-28 00:00:00,2025-06-30 00:00:00,0.0
FR1,DK1,Midfielder,Defensive Midfield,Midfield,right,0.0774027090948183,4.0,4651.0,0.0,4500000.0,3500000.0,6000000.0,Netherlands,Netherlands,188.0,2024-08-28,1996-03-12 00:00:00,2027-06-30 00:00:00,0.0
L1,L1,Midfielder,Defensive Midfield,Midfield,right,0.0220264317180616,1.0,4086.0,0.0,10000000.0,5000000.0,17000000.0,Germany,Türkiye,183.0,2024-08-28,1998-01-11 00:00:00,2026-06-30 00:00:00,1.0
ES1,ES1,CenterBack,Centre-Back,Defender,right,0.0433526011560693,3.0,6228.0,0.0,7000000.0,3000000.0,20000000.0,Spain,Spain,186.0,2024-08-28,1997-01-30 00:00:00,2025-06-30 00:00:00,0.0
FR1,L1,FullBack,Right-Back,Defender,right,0.1316431009263773,3.0,2051.0,0.0,10000000.0,10000000.0,25000000.0,France,France,187.0,2024-08-28,1997-11-01 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Attacking Midfield,Midfield,left,0.4705003734129948,35.0,6695.0,54700000.0,50000000.0,40000000.0,55000000.0,Netherlands,Netherlands,184.0,2024-08-28,1998-02-28 00:00:00,2029-06-30 00:00:00,1.0
L1,L1,CenterBack,Centre-Back,Defender,right,0.0227215349659176,1.0,3961.0,0.0,7500000.0,6000000.0,7500000.0,Germany,Germany,190.0,2024-08-28,1999-04-30 00:00:00,2025-06-30 00:00:00,1.0
L1,FR1,Forward,Centre-Forward,Attack,left,0.6632888070013818,16.0,2171.0,0.0,22000000.0,10000000.0,30000000.0,Cameroon,Germany,179.0,2024-08-28,2004-11-20 00:00:00,2025-06-30 00:00:00,0.0
L1,FR1,FullBack,Left-Back,Defender,left,0.0386930352536543,1.0,2326.0,0.0,3500000.0,3500000.0,5000000.0,France,France,178.0,2024-08-28,1999-01-08 00:00:00,2025-06-30 00:00:00,0.0
L1,FR1,FullBack,Left-Back,Defender,left,0.0386930352536543,1.0,2326.0,0.0,3500000.0,3500000.0,5000000.0,France,France,178.0,2024-08-28,1999-01-08 00:00:00,2025-06-30 00:00:00,0.0
GB1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0,0.0,7083.0,0.0,45000000.0,30000000.0,45000000.0,Georgia,Georgia,197.0,2024-08-28,2000-09-29 00:00:00,2025-06-30 00:00:00,1.0
IT1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4418.0,0.0,5000000.0,4000000.0,20000000.0,Argentina,Argentina,191.0,2024-08-27,1994-05-06 00:00:00,2025-06-30 00:00:00,1.0
ES1,GB1,Midfielder,Central Midfield,Midfield,left,0.3311359803771271,24.0,6523.0,32000000.0,50000000.0,35000000.0,50000000.0,Spain,Spain,189.0,2024-08-27,1996-06-22 00:00:00,2028-06-30 00:00:00,0.0
GB1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2135231316725978,4.0,1686.0,0.0,17000000.0,18000000.0,22000000.0,Cote d'Ivoire,Cote d'Ivoire,177.0,2024-08-27,2000-02-16 00:00:00,2025-06-30 00:00:00,0.0
GB1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2135231316725978,4.0,1686.0,0.0,17000000.0,18000000.0,22000000.0,Cote d'Ivoire,Cote d'Ivoire,177.0,2024-08-27,2000-02-16 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0,0.0,7083.0,30000000.0,45000000.0,30000000.0,45000000.0,Georgia,Georgia,197.0,2024-08-27,2000-09-29 00:00:00,2025-06-30 00:00:00,1.0
FR1,IT1,Forward,Centre-Forward,Attack,right,0.303030303030303,8.0,2376.0,0.0,4000000.0,4000000.0,9000000.0,Sweden,Sweden,188.0,2024-08-27,2001-03-11 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,FullBack,Right Midfield,Midfield,right,0.2043132803632236,8.0,3524.0,0.0,1000000.0,1000000.0,32000000.0,Colombia,Colombia,176.0,2024-08-26,1988-05-26 00:00:00,2025-06-30 00:00:00,0.0
ES1,ES1,CenterBack,Centre-Back,Defender,left,0.0889108421832551,4.0,4049.0,0.0,10000000.0,7500000.0,60000000.0,France,France,186.0,2024-08-26,1995-06-17 00:00:00,2025-06-30 00:00:00,0.0
TR1,IT1,AttMid_Winger,Left Winger,Attack,right,0.3465982028241335,6.0,1558.0,0.0,2200000.0,1500000.0,40000000.0,Croatia,Croatia,185.0,2024-08-26,1993-09-21 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.2065573770491803,7.0,3050.0,0.0,15000000.0,14000000.0,15000000.0,Italy,Italy,180.0,2024-08-25,2003-08-03 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,left,0.1724137931034482,3.0,1566.0,0.0,10000000.0,10000000.0,18000000.0,Italy,Italy,188.0,2024-08-24,1999-07-15 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,Midfielder,Central Midfield,Midfield,right,0.4167769251124636,35.0,7558.0,0.0,15000000.0,7000000.0,50000000.0,Germany,Germany,180.0,2024-08-23,1990-10-24 00:00:00,2025-06-30 00:00:00,1.0
ES1,IT1,FullBack,Central Midfield,Midfield,right,0.3711928934010152,13.0,3152.0,0.0,2500000.0,2000000.0,60000000.0,Spain,Spain,178.0,2024-08-23,1992-02-07 00:00:00,2026-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Right Winger,Attack,right,0.3235572374645222,19.0,5285.0,5900000.0,4000000.0,3500000.0,10000000.0,France,Ghana,182.0,2024-08-23,1991-09-11 00:00:00,2026-06-30 00:00:00,0.0
GB1,GB1,CenterBack,Centre-Back,Defender,right,0.0858505564387917,6.0,6290.0,29500000.0,35000000.0,32000000.0,35000000.0,Denmark,Denmark,192.0,2024-08-23,1996-05-31 00:00:00,2029-06-30 00:00:00,0.0
IT1,L1,Forward,Centre-Forward,Attack,both,0.6547285954113038,13.0,1787.0,0.0,20000000.0,17000000.0,20000000.0,Cote d'Ivoire,Mali,185.0,2024-08-23,2001-10-03 00:00:00,2025-06-30 00:00:00,0.0
IT1,L1,Forward,Centre-Forward,Attack,both,0.6547285954113038,13.0,1787.0,0.0,20000000.0,17000000.0,20000000.0,Cote d'Ivoire,Mali,185.0,2024-08-23,2001-10-03 00:00:00,2025-06-30 00:00:00,0.0
FR1,TR1,Midfielder,Central Midfield,Midfield,left,0.0937744204219848,4.0,3839.0,0.0,3000000.0,2000000.0,5000000.0,France,DR Congo,176.0,2024-08-22,1996-08-12 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,FullBack,Right Midfield,Midfield,right,0.2238249191743347,10.0,4021.0,20000000.0,15000000.0,22000000.0,22000000.0,Italy,Italy,188.0,2024-08-22,2000-05-17 00:00:00,2029-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.1912858660998937,2.0,941.0,0.0,3000000.0,8000000.0,8000000.0,Italy,Italy,184.0,2024-08-22,2000-06-18 00:00:00,,0.0
GB1,GB1,CenterBack,Centre-Back,Defender,right,0.1006711409395973,4.0,3576.0,23600000.0,12000000.0,20000000.0,20000000.0,Netherlands,Netherlands,192.0,2024-08-22,2001-12-20 00:00:00,2029-06-30 00:00:00,1.0
IT1,NL1,CenterBack,Centre-Back,Defender,right,0.1335311572700296,3.0,2022.0,0.0,4000000.0,3500000.0,22000000.0,Italy,Italy,190.0,2024-08-21,1994-07-29 00:00:00,2025-06-30 00:00:00,1.0
GB1,GB1,FullBack,Left-Back,Defender,left,0.1859504132231405,8.0,3872.0,0.0,13000000.0,11000000.0,20000000.0,Spain,Spain,179.0,2024-08-21,1993-06-08 00:00:00,2025-05-31 00:00:00,1.0
GB1,GB1,FullBack,Left-Back,Defender,left,0.1859504132231405,8.0,3872.0,0.0,13000000.0,11000000.0,20000000.0,Spain,Spain,179.0,2024-08-21,1993-06-08 00:00:00,2025-05-31 00:00:00,1.0
ES1,GB1,Forward,Second Striker,Attack,right,0.5442670537010159,25.0,4134.0,52000000.0,30000000.0,25000000.0,100000000.0,Portugal,Portugal,181.0,2024-08-21,1999-11-10 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,Forward,Second Striker,Attack,right,0.5442670537010159,25.0,4134.0,52000000.0,30000000.0,25000000.0,100000000.0,Portugal,Portugal,181.0,2024-08-21,1999-11-10 00:00:00,2025-06-30 00:00:00,0.0
GB1,ES1,Midfielder,Central Midfield,Midfield,right,0.3015580499246105,20.0,5969.0,42000000.0,50000000.0,40000000.0,50000000.0,England,England,182.0,2024-08-21,2000-02-06 00:00:00,2029-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0239170874302418,1.0,3763.0,0.0,20000000.0,26000000.0,35000000.0,France,France,182.0,2024-08-21,2000-06-05 00:00:00,2025-06-30 00:00:00,0.0
GB1,FR1,Forward,Left Winger,Attack,right,0.5172413793103449,24.0,4176.0,0.0,7500000.0,10000000.0,11000000.0,Senegal,Senegal,188.0,2024-08-21,2001-06-17 00:00:00,2025-06-30 00:00:00,0.0
GB1,GB1,Midfielder,Defensive Midfield,Midfield,right,0.0334448160535117,1.0,2691.0,23500000.0,15000000.0,12000000.0,20000000.0,England,England,175.0,2024-08-19,2000-09-16 00:00:00,2029-06-30 00:00:00,1.0
IT1,GB1,Midfielder,Defensive Midfield,Midfield,right,0.1839863713798978,6.0,2935.0,0.0,10000000.0,12000000.0,12000000.0,Sweden,Sweden,188.0,2024-08-19,1999-08-10 00:00:00,2025-06-30 00:00:00,1.0
GB1,GB1,Forward,Centre-Forward,Attack,left,0.3127171646977067,5.0,1439.0,46700000.0,18000000.0,32000000.0,32000000.0,France,France,182.0,2024-08-19,2002-04-20 00:00:00,2028-06-30 00:00:00,0.0
GB1,GB1,Forward,Centre-Forward,Attack,left,0.3127171646977067,5.0,1439.0,46700000.0,18000000.0,32000000.0,32000000.0,France,France,182.0,2024-08-19,2002-04-20 00:00:00,2028-06-30 00:00:00,0.0
FR1,L1,CenterBack,Centre-Back,Defender,left,0.0994004417797412,7.0,6338.0,0.0,20000000.0,24000000.0,24000000.0,Belgium,Belgium,185.0,2024-08-18,2000-05-25 00:00:00,2029-06-30 00:00:00,1.0
,FR1,Midfielder,Central Midfield,Midfield,right,0.036319612590799,1.0,2478.0,0.0,1700000.0,2000000.0,4000000.0,France,Algeria,177.0,2024-08-17,1994-01-28 00:00:00,2026-06-30 00:00:00,0.0
NL1,IT1,FullBack,Left Midfield,Midfield,left,0.4446381865736704,17.0,3441.0,0.0,7500000.0,6000000.0,23000000.0,Croatia,Croatia,187.0,2024-08-17,1998-01-21 00:00:00,2025-06-30 00:00:00,1.0
FR1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.1688291386587463,12.0,6397.0,20000000.0,30000000.0,30000000.0,30000000.0,France,France,185.0,2024-08-17,1999-01-10 00:00:00,2028-06-30 00:00:00,0.0
FR1,FR1,Midfielder,Left Winger,Attack,right,0.385793018983466,14.0,3266.0,50000000.0,30000000.0,60000000.0,60000000.0,France,France,181.0,2024-08-17,2005-06-03 00:00:00,2029-06-30 00:00:00,0.0
,BE1,Midfielder,Central Midfield,Midfield,right,0.2565564424173318,5.0,1754.0,,1000000.0,800000.0,4000000.0,Belgium,Belgium,173.0,2024-08-16,1991-05-29 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.3367633302151543,20.0,5345.0,0.0,15000000.0,16000000.0,20000000.0,Italy,Italy,185.0,2024-08-16,1999-05-19 00:00:00,2025-06-30 00:00:00,0.0
GB1,GB1,Forward,Centre-Forward,Attack,right,0.2120640904806786,5.0,2122.0,17600000.0,13000000.0,14000000.0,18000000.0,England,England,175.0,2024-08-16,2001-12-09 00:00:00,2028-06-30 00:00:00,0.0
GB1,FR1,AttMid_Winger,Right Midfield,Midfield,left,0.4424778761061946,15.0,3051.0,0.0,15000000.0,7000000.0,15000000.0,France,France,180.0,2024-08-16,1998-07-14 00:00:00,2025-06-30 00:00:00,0.0
GB1,FR1,AttMid_Winger,Right Midfield,Midfield,left,0.4424778761061946,15.0,3051.0,0.0,15000000.0,7000000.0,15000000.0,France,France,180.0,2024-08-16,1998-07-14 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.6917572223694672,29.0,3773.0,0.0,10000000.0,15000000.0,25000000.0,France,Senegal,180.0,2024-08-16,1996-11-16 00:00:00,2026-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Left Winger,Attack,right,0.2894606630380999,13.0,4042.0,29300000.0,10000000.0,18000000.0,18000000.0,France,France,182.0,2024-08-16,2004-11-28 00:00:00,2029-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Defensive Midfield,Midfield,right,0.0,0.0,2899.0,0.0,5000000.0,3500000.0,20000000.0,Peru,Peru,185.0,2024-08-15,1995-07-28 00:00:00,2026-06-30 00:00:00,0.0
,PO1,Midfielder,Central Midfield,Midfield,both,0.0,0.0,551.0,0.0,3000000.0,2000000.0,10000000.0,Portugal,Portugal,185.0,2024-08-15,1994-11-10 00:00:00,2025-06-30 00:00:00,0.0
L1,NL1,FullBack,Left-Back,Defender,left,0.0,0.0,811.0,0.0,1500000.0,1200000.0,3000000.0,Netherlands,Netherlands,183.0,2024-08-14,1996-09-30 00:00:00,2027-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.1258992805755395,7.0,5004.0,1800000.0,3500000.0,2500000.0,5000000.0,Mali,Mali,183.0,2024-08-14,1996-04-10 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,left,0.304826418289585,4.0,1181.0,0.0,2500000.0,2500000.0,3500000.0,Norway,Norway,189.0,2024-08-14,1998-09-07 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,left,0.2816271792579347,7.0,2237.0,0.0,4800000.0,5000000.0,5000000.0,Italy,Italy,185.0,2024-08-14,2002-02-12 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,AttMid_Winger,Centre-Forward,Attack,right,0.3855215249518098,20.0,4669.0,4000000.0,7000000.0,10000000.0,30000000.0,Spain,Spain,178.0,2024-08-13,1993-07-29 00:00:00,2028-06-30 00:00:00,0.0
ES1,ES1,AttMid_Winger,Centre-Forward,Attack,right,0.3855215249518098,20.0,4669.0,4000000.0,7000000.0,10000000.0,30000000.0,Spain,Spain,178.0,2024-08-13,1993-07-29 00:00:00,2028-06-30 00:00:00,0.0
L1,GB1,CenterBack,Centre-Back,Defender,right,0.1190026445032111,7.0,5294.0,45000000.0,65000000.0,40000000.0,75000000.0,Netherlands,Netherlands,189.0,2024-08-13,1999-08-12 00:00:00,2029-06-30 00:00:00,1.0
L1,GB1,FullBack,Right-Back,Defender,right,0.2293967714528462,9.0,3531.0,15000000.0,30000000.0,32000000.0,32000000.0,Netherlands,Morocco,183.0,2024-08-13,1997-11-14 00:00:00,2028-06-30 00:00:00,1.0
GB1,GB1,FullBack,Right-Back,Defender,right,0.0583153347732181,3.0,4630.0,17600000.0,20000000.0,22000000.0,40000000.0,England,England,183.0,2024-08-13,1997-11-26 00:00:00,2031-06-30 00:00:00,0.0
RU1,TR1,Forward,Centre-Forward,Attack,right,0.541018387553041,17.0,2828.0,0.0,1700000.0,1400000.0,12000000.0,Argentina,Argentina,190.0,2024-08-13,1999-02-26 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.7867803837953091,41.0,4690.0,27000000.0,35000000.0,25000000.0,40000000.0,France,France,181.0,2024-08-13,2003-01-02 00:00:00,2030-06-30 00:00:00,1.0
GB1,NL1,FullBack,Left-Back,Defender,left,0.0830258302583025,2.0,2168.0,0.0,6000000.0,8000000.0,8000000.0,Spain,Spain,180.0,2024-08-13,2002-09-18 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.1013513513513513,1.0,888.0,0.0,700000.0,700000.0,10000000.0,Argentina,Argentina,188.0,2024-08-12,1990-01-05 00:00:00,2025-06-30 00:00:00,0.0
ES1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,1080.0,0.0,2500000.0,2500000.0,4000000.0,Spain,Spain,185.0,2024-08-12,1998-04-13 00:00:00,2025-06-30 00:00:00,1.0
NL1,FR1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4112.0,4000000.0,5000000.0,8000000.0,14000000.0,Argentina,Argentina,189.0,2024-08-11,1992-05-20 00:00:00,2027-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Right Winger,Attack,left,0.5174396320429283,15.0,2609.0,60000000.0,55000000.0,50000000.0,55000000.0,Portugal,Portugal,174.0,2024-08-11,2000-03-09 00:00:00,2031-06-30 00:00:00,1.0
GB1,GB1,Forward,Centre-Forward,Attack,right,0.546218487394958,39.0,6426.0,64300000.0,40000000.0,45000000.0,45000000.0,England,England,186.0,2024-08-10,1997-09-14 00:00:00,2030-06-30 00:00:00,0.0
L1,ES1,Forward,Centre-Forward,Attack,right,0.3508771929824561,2.0,513.0,0.0,2500000.0,2000000.0,8000000.0,France,France,185.0,2024-08-10,1997-08-08 00:00:00,2025-06-30 00:00:00,0.0
L1,ES1,Forward,Centre-Forward,Attack,right,0.3508771929824561,2.0,513.0,0.0,2500000.0,2000000.0,8000000.0,France,France,185.0,2024-08-10,1997-08-08 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.1289398280802292,3.0,2094.0,0.0,6000000.0,7000000.0,10000000.0,France,France,176.0,2024-08-10,2002-10-22 00:00:00,2025-06-30 00:00:00,0.0
FR1,GB1,CenterBack,Centre-Back,Defender,right,0.0318809776833156,2.0,5646.0,0.0,35000000.0,28000000.0,35000000.0,French Guiana,France,190.0,2024-08-10,1999-12-30 00:00:00,2025-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Attacking Midfield,Midfield,left,0.2527075812274368,7.0,2493.0,0.0,18000000.0,22000000.0,22000000.0,Argentina,Argentina,174.0,2024-08-10,2004-12-23 00:00:00,2025-06-30 00:00:00,0.0
,IT1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4980.0,,5000000.0,5000000.0,70000000.0,Spain,Spain,192.0,2024-08-09,1990-11-07 00:00:00,2025-06-30 00:00:00,0.0
